"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","Categorical Value Concept Code","Categorical Value Concept Name","Categorical Value OMOP ID","Variable Concept Code","Variable Concept Name","Variable OMOP ID","Additional Context Concept Name","Additional Context Concept Code","Additional Context OMOP ID","Unit Concept Name","Unit Concept Code","Unit OMOP ID","Domain","Visits","Visit OMOP ID","Visit Concept Name","Visit Concept Code"
"CKMBrelativ","CK-MB (Creatine Kinase-MB) relative","FLOAT","%",,,164,8984,0.8,62.3,,,,,"loinc:49136-5","Creatine kinase.MB/Creatine kinase.total [Ratio] in Serum or Plasma",3048863,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"CRP","ultrasensitive C reactive protein(CRP)","FLOAT","mg/dl",,,8492,656,0.03,21.71,,,,,"loinc:1988-5","C reactive protein [Mass/volume] in Serum or Plasma",3020460,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"DirektBilirubin","bilirubin","FLOAT","mg/dl",,,136,9012,0.1,3.66,,,,,"loinc:1968-7","Bilirubin.direct [Mass/volume] in Serum or Plasma",3027597,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Eisen","Serum iron","FLOAT","mcg/dl",,,8273,875,10,585,,,,,"loinc:2498-4","Iron [Mass/volume] in Serum or Plasma",3002400,,,,"microgram per liter","ucum:ug/L",8748,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Eiweißgesamt","total protein","FLOAT","g/l",,,8355,793,38.8,105.2,,,,,"loinc:2885-2","Protein [Mass/volume] in Serum or Plasma",3020630,,,,"gram per liter","ucum:	g/L",8636,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Eosinophileabsolut","eosinophils absolute","FLOAT","G/L",,,7147,2001,0,1.1,,,,,"loinc:711-2","Eosinophils [#/volume] in Blood by Automated count",3028615,,,,"billion per liter","ucum:10*9/L",9444,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Eosinophilerelativ","eosinophils relative","FLOAT","%",,,7147,2001,0,10,,,,,"loinc:713-8","Eosinophils/100 leukocytes in Blood by Automated count",3010457,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"eGFR","estimated glomerular fraction rate","FLOAT","mL/min/1,73m2",,,4759,4389,3.72,123.1,,,,,"loinc:77147-7","Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum  Plasma or Blood by Creatinine-based formula (MDRD)",46236952,,,,"milliliter per minute per 1.73 square meter","ucum:mL/min/(173.10*-2.m2)",720870,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Erythrozyten","Erythocytes","FLOAT","T/L",,,8447,701,1.8,6.7,,,,,"loinc:26453-1","Erythrocytes [#/volume] in Blood",3026361,,,,"trillion per liter","ucum:10*12/L",8734,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"ErythrozytenVerteilungsbreite","red cell distribution width","FLOAT","%",,,8446,702,11.5,28.3,,,,,"snomed:66842004","Red cell distribution width determination",4281085,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Ferritin","Ferritin","FLOAT","mcg/L",,,7264,1884,14.9,5669.2,,,,,"loinc: 2276-4","Ferritin [Mass/volume] in Serum or Plasma",3001122,,,,"microgram per liter","ucum:ug/L",8748,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"FGF23","FGF(Fibroblast growth factor)-23","FLOAT","pg/ml",,,3508,5640,9.3,77540,,,,,"loinc:54390-0","Fibroblast growth factor 23.intact [Mass/volume] in Serum or Plasma",40757521,,,,"picogram per milliliter","ucum:pg/mL",8845,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"FibrinogenClauss","Fibrinogen","FLOAT","mg/dl",,,8124,1024,89,1019,,,,,"Loinc:48664-7","Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation.derived",3052964,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"FreiesHämoglobin","free hemoglobin","FLOAT",,,,496,8652,1.13,320.35,,,,,"loinc:4635-9","Free Hemoglobin [Mass/volume] in Serum",3001257,,,,,,,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"FreiesT3","free T3 (Triiodothyronine T3)","FLOAT","pg/ml",,,405,8743,1.14,18.65,,,,,"loinc:3051-0","Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma",3026925,,,,"picogram per milliliter","ucum:pg/mL",8845,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"FreiesT4","free T4 (Thyroxine T4)","FLOAT","ng/dl",,,1866,7282,0.04,6.54,,,,,"loinc:3024-7","Thyroxine (T4) free [Mass/volume] in Serum or Plasma",3008598,,,,"nanogram per deciliter","ucum:ng/dL",8817,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"GammaGT","gamma glutaryl transferase","FLOAT","U/l",,,8423,725,4,3185,,,,,"loinc:2324-2","Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma",3026910,,,,"unit per liter","ucum:[U]/L",8645,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"GesamtBilirubin","Total bilirubin","FLOAT","mg/dl",,,8409,739,0.11,5.77,,,,,"loinc:1975-2","bilirubin.total [mass/volume] in serum or plasma",3024128,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Glucose1403","Glucose","FLOAT","mg/dl",,,2913,6235,37,574,,,,,"Snomed:33747003","Glucose measurement, blood",4144235,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Glucose740","Glucose","FLOAT","mg/dl",,,4679,4469,45,590,,,,,"Snomed:33747003","Glucose measurement, blood",4144235,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Hämatokrit","hematocrit","FLOAT","%",,,8447,701,18.2,61.5,,,,,"Snomed:28317006","Hematocrit determination",4151358,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Hämoglobin","hemoglobine","FLOAT","g/dl",,,8447,701,5.9,21.6,,,,,"loinc: 30350-3","Hemoglobin [Mass/volume] in Venous blood",3004119,,,,"gram per deciliter","ucum:g/dL",8713,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Harnsäure","Uric acid","FLOAT","mg/dl",,,8367,781,0.9,18.9,,,,,"loinc:3084-1","Urate [Mass/volume] in Serum or Plasma",3037556,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"HarnstoffN","Urea","FLOAT","mg/dl",,,8498,650,3.9,192.5,,,,,"loinc:20977-5","Urea [Mass/volume] in Blood",3009810,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"HbA1c","HBA1c","FLOAT","%",,,6551,2597,3.5,15.5,,,,,"loinc:4548-4","Hemoglobin A1c/Hemoglobin.total in Blood",3004410,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"HDL-Cholesterin","HDL-Cholesterol","FLOAT","mg/dl",,,8105,1043,11,151,,,,,"loinc:2085-9","Cholesterol in HDL [Mass/volume] in Serum or Plasma",3007070,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"IndirektBilirubin","bilirubin indirectly determined","FLOAT",,,,73,9075,0.05,1.58,,,,,"loinc:1971-1","Bilirubin.indirect [Mass/volume] in Serum or Plasma",3007359,,,,,,,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"InternationalNormalizedRatioINR","International Normalized Ratio INR","FLOAT",,,,7939,1209,0.9,7.3,,,,,"loinc: 34714-6","INR in Blood by Coagulation assay",3032080,,,,,,,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"KaliumLabor","Potassium","FLOAT","mmol/L",,,8234,914,2.04,8.53,,,,,"loinc:2823-3","Potassium [Moles/volume] in Serum or Plasma",3023103,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Kalzium","Calcium","FLOAT","mmol/L",,,8493,655,1.24,3.2,,,,,"loinc:2000-8","Calcium [Moles/volume] in Serum or Plasma",3015377,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"KalziumPhosphatProdukt","Calcium/Phosphat product","FLOAT","mmol2/L2",,,4884,4264,0.69,7.56,,,,,"loinc:13454-4","Calcium-phosphorus product [(Moles/volume)*2] in Serum or Plasma",3026636,,,,,,,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"KreatininLabor","Creatinine","FLOAT","mg/dl",,,8495,653,0.34,13.05,,,,,"loinc:38483-4","Creatinine [Mass/volume] in Blood",3051825,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Kupfer","copper","FLOAT","ug/dL",,,2,9146,109,157,,,,,"loinc:96257-1","Copper free [Mass/volume] in Serum or Plasma",36031387,,,,"microgram per deciliter","ucum:ug/dL",8837,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"LDH","lactate dehydrogenase","FLOAT","U/l",,,8221,927,63,1950,,,,,"loinc:2532-0","Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma",3016436,,,,"unit per liter","ucum:[U]/L",8645,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"LDLCerrechnet","LDL-Cholsterine","FLOAT","mg/dl",,,7935,1213,2.8,291,,,,,"loinc:2089-1","Cholesterol in LDL [Mass/volume] in Serum or Plasma",3028437,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Leukozyten","Leucocyte","FLOAT","G/L",,,8443,705,1.46,108.15,,,,,"loinc:26464-8","Leukocytes [#/volume] in Blood",3010813,,,,"billion per liter","ucum:10*9/L",9444,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Lipase","Lipase","FLOAT","U/l",,,717,8431,8,280,,,,,"loinc:3040-3","Lipase [Enzymatic activity/volume] in Serum or Plasma",3004905,,,,"unit per liter","ucum:[U]/L",8645,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Lpa","Lp(a) Lipoprotein a ","FLOAT","mmol/L",,,7,9141,5,149,,,,,"loinc:10835-7","Lipoprotein a [Mass/volume] in Serum or Plasma",3013861,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Lymphozytenabsolut","Lymphocytes absolute","FLOAT","G/L",,,7147,2001,0.2,4,,,,,"loinc:731-0","Lymphocytes [#/volume] in Blood by Automated count",3004327,,,,"billion per liter","ucum:10*9/L",9444,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Lymphozytenrelativ","Lymphocytes relative","FLOAT","%",,,7147,2001,2.2,56.7,,,,,"loinc:737-7","Lymphocytes/100 leukocytes in Blood by Manual count",3038058,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Magnesium","Magnesium","FLOAT","mmol/l",,,8402,746,0.18,2.11,,,,,"loinc:2601-3","Magnesium [Moles/volume] in Serum or Plasma",3012095,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"MittlerekorpuskuläreHämoglobinKonzentration","mean corpuscular hemoglobim concentration","FLOAT","g/dl",,,8447,701,26.3,37.5,,,,,"loinc:786-4","MCHC [Mass/volume] by Automated count",3009744,,,,"gram per deciliter","ucum:g/dL",8713,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"MittleresThrombozytenvolumen","thrombocyte volume","FLOAT","fL",,,8285,863,8,14.9,,,,,"loinc:32623-1","Platelet mean volume [Entitic volume] in Blood by Automated count",3043111,,,,"femtoliter","ucum:fL",8583,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"MittleresZellhämoglobin","mean cell hemoglobin","FLOAT","pg/ml",,,8447,701,17.2,40.7,,,,,"loinc:785-6","MCH [Entitic mass] by Automated count",3012030,,,,"picogram per milliliter","ucum:pg/mL",8845,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"MittleresZellvolumen","Mean Corpuscular Volume (MCV)","FLOAT","fl",,,8447,701,55.4,123.3,,,,,"loinc:787-2","MCV [Entitic volume] by Automated count",3023599,,,,"femtoliter","ucum:fL",8583,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Monozytenabsolut","monocytes absoute","FLOAT","%",,,7147,2001,0.1,1.8,,,,,"loinc:26484-6","Monocytes [#/volume] in Blood",3001604,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Monozytenrelativ","Monocytes relative","FLOAT","%",,,7147,2001,0.5,19.7,,,,,"loinc:71677-9","Monocytes/Leukocytes [Pure number fraction] in Blood by Automated count",43055370,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Natrium","Sodium","FLOAT","mmol/L",,,8496,652,112,153,,,,,"loinc:2951-2","Sodium [Moles/volume] in Serum or Plasma",3019550,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Neutrophileabsolut","Neutrophils absolut","FLOAT","G/L",,,7147,2001,0.6,13.6,,,,,"loinc:26499-4","Neutrophils [#/volume] in Blood",3017732,,,,"billion per liter","ucum:10*9/L",9444,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Neutrophilerelativ","Neutrophils relative","FLOAT","%",,,7147,2001,17.5,95,,,,,"loinc:71676-1","Neutrophils/Leukocytes [Pure number fraction] in Blood by Automated count",43055369,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Normotest","prothrombin time","FLOAT","%",,,347,8801,8,149,,,,,"loinc:5902-2","Prothrombin time (PT)",3034426,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"PankreasAmylase","pancreas amylase","FLOAT","U/l",,,472,8676,4,130,,,,,"loinc:1805-1","Amylase.pancreatic [Enzymatic activity/volume] in Serum or Plasma",3016417,,,,"unit per liter","ucum:[U]/L",8645,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"proBNPLabor","NT-proBNP","FLOAT","pg/ml",,,8415,733,5,34706,,,,,"loinc:33762-6","Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma",3029187,,,,"picogram per milliliter","ucum:pg/mL",8845,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Renin-KonzentrationausPlasma","Renin","FLOAT","mcIU/ml",,,6367,2781,0.8,40170,,,,,"loinc:35570-1","Renin [Mass/volume] in Plasma",3037310,,,,"micro-international unit per milliliter",,9093,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"RetikuliertePlättchen","reticulated Platelets","FLOAT","%",,,215,8933,1.2,30.3,,,,,"loinc:71693-6","Platelets reticulated/100 platelets in Blood by Automated count",42869450,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Retikulozytenabsolut","reticulocyte count abs","FLOAT","G/l",,,647,8501,16.1,213.6,,,,,"loinc:60474-4","Reticulocytes [#/volume] in Blood by Automated count",40763528,,,,"billion per liter","ucum:10*9/L",9444,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Retikulozytenrelativ","reticulocyte count rel","FLOAT","%",,,647,8501,0.34,6.19,,,,,"loinc:34420-0","Reticulocytes.mid/Reticulocytes.total in Blood",3044303,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"T3","free Triiodothyronine (T3)","FLOAT","ng/ml",,,22,9126,0.43,1.84,,,,,"loinc:3053-6","Triiodothyronine (T3) [Mass/volume] in Serum or Plasma",3010340,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"T4","free Thyroxine (T4)","FLOAT","ng/ml",,,20,9128,40,223,,,,,"loinc:3026-2","Thyroxine (T4) [Mass/volume] in Serum or Plasma",3016991,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Thrombinzeit","thrombin time","FLOAT","sec",,,502,8646,12.3,91.4,,,,,"loinc:3243-3","Thrombin time",3036489,,,,"second","ucum:s",8555,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Thrombotest","Thrombotest","FLOAT","%",,,167,8981,3,99,,,,,"loinc:68325-0","Thrombin time actual/Normal",42870499,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Thrombozyten","Thormobocytes","FLOAT","G/l",,,8442,706,38,1015,,,,,"loinc:49497-1","Platelets [#/volume] in Blood by Estimate",3031586,,,,"billion per liter","ucum:10*9/L",9444,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Transferrin","Transferrin","FLOAT","mg/dl",,,7263,1885,48,561,,,,,"loinc:3034-6","Transferrin [Mass/volume] in Serum or Plasma",3004789,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Transferrinsättigungerrechnet","transferrin saturation","FLOAT","%",,,7255,1893,2,100,,,,,"loinc:2502-3","Iron saturation [Mass Fraction] in Serum or Plasma",3000185,,,,"percent","ucum:%",8554,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"Triglyceride","triglyceride","FLOAT","mg/dl",,,8280,868,25,3078,,,,,"loinc:3043-7","Triglyceride [Mass/volume] in Blood",3022038,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"TroponinT","Troponin T","FLOAT","pg/ml",,,24,9124,0.006,0.128,,,,,"loinc:89576-3","Troponin T.cardiac panel - Serum or Plasma by High sensitivity method",36303871,,,,"picogram per milliliter","ucum:pg/mL",8845,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"TSH","Thyreoidea stimulating hormone (TSH)","FLOAT","mclU/ml",,,7663,1485,0.01,115,,,,,"loinc:3016-3","Thyrotropin [Units/volume] in Serum or Plasma",3009201,,,,"micro-international unit per milliliter","ucum:10*-6.[iU]/mL",9093,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
