VARIABLENAME,VARIABLELABEL,VARTYPE,UNITS,CATEGORICAL,MISSING,COUNT,NA,MIN,MAX,Formula,Categorical Value Concept Code,Categorical Value Concept Name,Categorical Value OMOP ID,Variable Concept Code,Variable Concept Name,Variable OMOP ID,Additional Context Concept Name,Additional Context Concept Code,Additional Context OMOP ID,Unit Concept Name,Unit Concept Code,Unit OMOP ID,Domain,Visits,Visit OMOP ID,Visit Concept Name,Visit Concept Code
corti,Cortisone (if Concomitant pharmacological treatment in the previous 48 h=Yes),INT,,2= No| 3=Yes,1,5259,5730,1,3,,loinc:LA32-8|loinc:LA33-6,No|Yes,45878245|45877994,rxnorm:2878,cortisone,1507705,,,,,,,Drug_Exposure,event date,4208903,Date of event,SNOMED:439771001
bbloc,Beta blockers (if Concomitant pharmacological treatment in the previous 48 h=Yes),INT,,2= No| 3=Yes,1,5259,5730,1,3,,loinc:LA32-8|loinc:LA33-6,No|Yes,45878245|45877994,atc:C07A,BETA BLOCKING AGENTS,21601665,,,,,,,Drug_Exposure,event date,4208903,Date of event,SNOMED:439771001
fans,FANS (if Concomitant pharmacological treatment in the previous 48 h=Yes),INT,,2= No| 3=Yes,1,5259,5730,1,3,,loinc:LA32-8|loinc:LA33-6,No|Yes,45878245|45877994,atc:M01A,"""ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS""",21603933,,,,,,,Drug_Exposure,event date,4208903,Date of event,SNOMED:439771001
altrater,Other therapy (if Concomitant pharmacological treatment in the previous 48 h=Yes),INT,,2= No| 3=Yes,1,5259,5730,1,3,,loinc:LA32-8|loinc:LA33-6,No|Yes,45878245|45877994,snomed:716151000000103,Treatment,44803699,Other,snomed:74964007,9177,,,,Drug_Exposure,event date,4208903,Date of event,SNOMED:439771001
descter,Other therapy – type (if Concomitant pharmacological treatment in the previous 48 h=Yes),STR,,,,146,10843,,,,,,,snomed:716151000000103,Treatment,44803699,Type|Other,Snomed:50849002|snomed:74964007,4176269|9177,,,,Drug_Exposure,event date,4208903,Date of event,SNOMED:439771001
insren,Occurring/worsening renal failure,INT,,2= No| 3=Yes,1,5259,5730,2,3,,loinc:LA32-8|loinc:LA33-6,No|Yes,45878245|45877994,snomed:42399005,Renal failure syndrome,192359,Worsening,snomed:230993007,4332312,,,,Condition_occurrence,event date,4208903,Date of event,SNOMED:439771001
infez,Inflammatory/infective pathologies,INT,,2= No| 3=Yes,1,5259,5730,2,3,,loinc:LA32-8|loinc:LA33-6,No|Yes,45878245|45877994,Snomed:257552002,Inflammation,4119715,,,,,,,Condition_occurrence,event date,4208903,Date of event,SNOMED:439771001
altrpat,Other non cardiovascular pathologies/worsening factors,INT,,2= No| 3=Yes,1,5259,5730,2,3,,loinc:LA32-8|loinc:LA33-6,No|Yes,45878245|45877994,icare:icv2000000021,non-cardiovascular ,2000000021,Contributing Factor other,loinc:LP36128-4,1027547,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
descalt,Description - Other non cardiovascular pathologies/worsening factors,STR,,,,497,10492,,,,,,,icare:icv2000000021,non-cardiovascular ,2000000021,Type|Contributing Factor other,snomed:50849002|loinc:LP36128-4,4176269|1027547,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
patvalv,Valvular pathologies worsening conditions,INT,,2= No| 3=Yes,1,5259,5730,2,3,,loinc:LA32-8|loinc:LA33-6,No|Yes,45878245|45877994,Snomed:368009,Heart valve disorder,4281749,Contributing Factor other,loinc:LP36128-4,1027547,,,,Condition_occurrence,event date,4208903,Date of event,SNOMED:439771001
descvalv,Valvular pathologies - description,STR,,,,132,10857,,,,,,,Snomed:368009,Heart valve disorder,4281749,Type|Contributing Factor other,snomed:50849002|loinc:LP36128-4,4176269|1027547,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
altraggr,Other possible factors worsening conditions,INT,,2= No| 3=Yes,1,5259,5730,2,3,,loinc:LA32-8|loinc:LA33-6,No|Yes,45878245|45877994,loinc:LP36128-4,Contributing Factor other,1027547,,,,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
descaggr,Other possible factors worsening conditions - description,STR,,,,465,10524,,,,,,,loinc:LP36128-4,Contributing Factor other,1027547,Type,Snomed:50849002,4176269,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
noident,Unidentifiable factor worsening conditions,INT,,2= No| 3=Yes,1,5259,5730,2,3,,loinc:LA32-8|loinc:LA33-6,No|Yes,45878245|45877994,loinc:LP36128-4,Contributing Factor other,1027547,unknown,snomed:261665006,4129922,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
cauprim,Main factor worsening Heart failure,INT,,1=Patient uncompliant with the pharmacological treatments| 2=Inappropriate down titration of the therapy for HF| 3=Excess on intake of sodium and/or water| 4=arrhythmia| 5.0=Acute Myocardial Infarction| 6=High cardiac output episodes| 7=Alcohol consumption| 8=Concomitant pharmacological treatment in the previous 48 h| 9=Occurring/worsening renal failure|10=Inflammatory/infective pathologies| 11=Other non cardiovascular pathologies/worsening factors| 12=Valvular pathologies worsening conditions|13=Other possible factors worsening conditions|14=Unidentifiable,,5259,5730,1,14,,snomed:400978007|snomed:6111000124105|snomed:440921000124100|snomed:698247007|snomed:57054005|snomed:27545003|snomed:15167005|icare:icv200000065|snomed:42399005|snomed:257552002|icare:icv2000000021|snomed:368009|loinc:LP36128-4|snomed:261665006,Drug compliance poor |Medication dosage form inappropriate |Excessive sodium intake|Cardiac arrhythmia|Acute myocardial infarction|Increased cardiac output|Alcohol abuse|Concomitant drug therapy|Renal failure syndrome|Inflammation|non-cardiovascular|Heart valve disorder|Contributing Factor other|Unknown,4292063|764778|763447|44784217|312327|4099894|433753|2000000065|192359|4119715|2000000021|4281749|1027547|4129922,omop:OMOP5166003,Exacerbation of heart failure,1340348,Etiology,snomed:134198009,4046629,,,,Condition_occurrence,event date,4208903,Date of event,SNOMED:439771001
DATEHOSP,Hospitalization date,DATETIME,DD-MM-YYYY,,,10111,878,37484,39532,,,,,snomed:399423000,Date of admission,4161014,,,,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
CAUSA_H,Hospitalization reason,INT,,2=AMI| 3=Angina| 4=Worsening HF|5=Atrial arrhythmia| 6=Ventricular arrhythmia| 7=PCI | 8=CABG| 9=interventions on the carotid| 10=interventions on peripheral vascular districts| 11=Pacemaker implant| 12=Cardiac resynchronization| 13=ICD implant| 14=Cardiac transplantation| 15=Left/right catheterization| 16=Other cardiac reason| 17=Stroke| 18=TIA| 19=Pulmonary embolism| 20=Peripheral embolism| 21=Amputation| 22=Other vascular reason| 23=Neoplasia| 24=Myopathy| 25=Other NON cardiovascular reason| 27=Renal failure| 28=Liver problem,,10111,878,2,28,,snomed:57054005|snomed:194828000|omop:OMOP5166003|snomed:17366009|snomed:44103008|snomed:415070008|snomed:232717009|snomed:33616003|snomed:30904006|snomed:14106009|snomed:870255009|snomed:1236894001|snomed:32413006|snomed:41976001|snomed:405617006|loinc:LA22099-8|loinc:LP75781-2|snomed:59282003|snomed:286959000|snomed:81723002|snomed:27550009|snomed:108369006|snomed:85898001|icare:icv2000000021|snomed:42399005|snomed:59927004,Acute myocardial infarction|Angina pectoris|Exacerbation of heart failure|Atrial arrhythmia|Ventricular arrhythmia|Percutaneous coronary intervention|Coronary artery bypass graft|Operative procedure on carotid body|Vascular surgery procedure|Cardiac pacemaker|Cardiac resynchronization therapy|Subcutaneous implantable cardioverter defibrillator|Transplantation of heart|Cardiac catheterization|cardiovascular event|Stroke (CVA) or TIA|Transient ischemic attack|Pulmonary embolism|Peripheral arterial embolism|Amputation|Vascular disorder| Neoplasm |Cardiomyopathy|non-cardiovascular|Renal failure syndrome|Hepatic failure,312327|321318|1340348 |4068155|4185572|4216130|4336464|4141114|4148948|4030875|3655806|37164898|4137127|4223020|4236854| 36210384|1033326|440417|4117679|4217482|443784|4030314|321319|2000000021|192359|4245975,loinc:LP72712-0,History of hospitalization,1030615,Reason for hospitalization,loinc:86947-9,36305514,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
IMAECG,ECG (if reason for hospitalization is myocardial infarction),INT,,1=not significant| 2=yes|  3=no,4,217,10772,2,4,,loinc:LA24821-3|loinc:LA33-6| loinc:LA32-8,Not significant|Yes|No,1177306|45877994|45878245,snomed:22298006,Myocardial infarction,4329847,Electrocardiogram finding,Snomed:301120008,4117134,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
IMASINT,Typical symptoms (if reason for hospitalization is myocardial infarction),INT,,1=not significant| 2=yes|  3=no,4,217,10772,2,4,,loinc:LA24821-3|loinc:LA33-6| loinc:LA32-8,Not significant|Yes|No,1177306|45877994|45878245,loinc:46691-2 ,Symptoms [RFC],3049423,Reason for hospitalization|Myocardial infarction,loinc:86947-9|snomed:22298006,36305514|4329847,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
IMACK,Total CK or CKMB (if reason for hospitalization is myocardial infarction),INT,,1=not significant| 2=yes|  3=no,4,217,10772,2,4,,loinc:LA24821-3|loinc:LA33-6| loinc:LA32-8,Not significant|Yes|No,1177306|45877994|45878245,snomed:397798009,Creatine kinase measurement,4265595,Reason for hospitalization|Myocardial infarction,loinc:86947-9|snomed:22298006,36305514|4329847,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
IMALDH,LDH (if reason for hospitalization is myocardial infarction),INT,,1=not significant| 2=yes|  3=no,4,217,10772,2,4,,loinc:LA24821-3|loinc:LA33-6| loinc:LA32-8,Not significant|Yes|No,1177306|45877994|45878245,snomed:11274001,Lactate dehydrogenase measurement,4012918,Reason for hospitalization|Myocardial infarction,loinc:86947-9|snomed:22298006,36305514|4329847,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
IMATROP,Troponin I or T (if reason for hospitalization is myocardial infarction),INT,,1=not significant| 2=yes|  3=no,4,217,10772,2,4,,loinc:LA24821-3|loinc:LA33-6| loinc:LA32-8,Not significant|Yes|No,1177306|45877994|45878245,Snomed:105000003,Troponin measurement,4021291,Reason for hospitalization|Myocardial infarction,loinc:86947-9|snomed:22298006,36305514|4329847,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
IMAONDEQ,New Q waves  in absence of informations about symptoms and markers (if reason for hospitalization is myocardial infarction),STR,,,,0,10989,,,,,,,snomeD:365412003,Q wave - finding,4268536,Reason for hospitalization|Myocardial infarction,loinc:86947-9|snomed:22298006,36305514|4329847,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
ANGECG,ECG (if reason for hospitalization is angina),INT,,1=not significant| 2=yes|  3=no,4,222,10767,2,4,,loinc:LA24821-3|loinc:LA33-6| loinc:LA32-8,Not significant|Yes|No,1177306|45877994|45878245,snomed:194828000,Angina pectoris,321318,Electrocardiogram finding,Snomed:301120008,4117134,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
ANGCK,Total CK or CKMB (if reason for hospitalization is angina),INT,,1=not significant| 2=yes|  3=no,4,222,10767,2,4,,loinc:LA24821-3|loinc:LA33-6| loinc:LA32-8,Not significant|Yes|No,1177306|45877994|45878245,Snomed:398137007,Finding of creatine kinase level,4161804,Reason for hospitalization|Angina pectoris,loinc:86947-9|snomed:194828000,36305514|321318,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
ANGTROP,Troponin (if reason for hospitalization is angina),INT,,1=not significant| 2=yes|  3=no,4,222,10767,2,4,,loinc:LA24821-3|loinc:LA33-6| loinc:LA32-8,Not significant|Yes|No,1177306|45877994|45878245,Snomed:105000003,Troponin measurement,4021291,Reason for hospitalization|Angina pectoris,loinc:86947-9|snomed:194828000,36305514|321318,,,,Observation,event date,4208903,Date of event,SNOMED:439771001
